Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
0	-4452.618	-5460.498	1007.879	1.463633	6.921783
6	-4440.802	-5444.766	1003.964	1.433862	9.02717
12	-4440.605	-5448.396	1007.791	1.473961	6.963684
18	-4445.036	-5452.329	1007.293	1.429475	7.255621
24	-4455.938	-5463.42	1007.482	1.466286	7.13433
30	-4463.083	-5470.837	1007.753	1.413319	7.016709
36	-4467.321	-5475.986	1008.665	1.488568	6.483923
42	-4463.162	-5469.497	1006.335	1.395761	7.786847
48	-4473.894	-5481.585	1007.691	1.387225	7.064371
54	-4464.173	-5472.878	1008.705	1.458448	6.478729
60	-4457.764	-5466.597	1008.833	1.448176	6.414493
66	-4448.495	-5455.247	1006.752	1.433763	7.543374
72	-4419.885	-5425.914	1006.029	1.384031	7.956221
78	-4448.686	-5455.778	1007.091	1.401876	7.378692
84	-4458.964	-5466.108	1007.144	1.509749	7.29249
90	-4446.528	-5453.761	1007.233	1.44377	7.279902
96	-4441.744	-5448.518	1006.774	1.424689	7.536689
102	-4433.058	-5439.885	1006.828	1.370715	7.536689
108	-4430.601	-5438.187	1007.586	1.431943	7.096621
114	-4438.197	-5446.301	1008.105	1.45762	6.803606
120	-4430.833	-5439.389	1008.557	1.489586	6.541942
126	-4431.954	-5441.341	1009.387	1.496288	6.087565
132	-4453.983	-5461.613	1007.63	1.463699	7.056249
138	-4458.352	-5464.404	1006.052	1.380943	7.945746
144	-4464.456	-5470.294	1005.838	1.373026	8.064413
150	-4457.065	-5461.972	1004.908	1.333687	8.579999
156	-4457.364	-5462.523	1005.159	1.376567	8.423669
162	-4465.574	-5470.941	1005.367	1.3001	8.353951
168	-4459.754	-5466.14	1006.386	1.396351	7.759254
174	-4472.851	-5479.889	1007.038	1.374072	7.422129
180	-4460.407	-5466.57	1006.163	1.398188	7.877381
186	-4463.159	-5465.484	1002.325	1.262452	9.98273
192	-4437.263	-5442.241	1004.978	1.35319	8.532318
198	-4431.78	-5433.688	1001.908	1.282007	10.19191
204	-4420.058	-5422.733	1002.675	1.224199	9.818681
210	-4424.006	-5422.128	998.121	1.149187	12.24335
216	-4422.52	-5422.993	1000.473	1.161067	11.0081
222	-4415.843	-5418.467	1002.625	1.220776	9.846872
228	-4406.696	-5409.3	1002.604	1.241133	9.846872
234	-4439.017	-5443.947	1004.929	1.263497	8.605732
240	-4457.653	-5461.135	1003.482	1.215649	9.397339
246	-4457.273	-5462.405	1005.132	1.357987	8.447899
252	-4434.038	-5439.323	1005.285	1.307501	8.393492
258	-4441.581	-5449.03	1007.449	1.330104	7.22509
264	-4429.322	-5434.891	1005.57	1.323337	8.233503
270	-4435.645	-5441.07	1005.425	1.37069	8.285435
276	-4424.468	-5429.649	1005.181	1.37069	8.415385
282	-4431.117	-5437.313	1006.196	1.37069	7.874412
288	-4447.548	-5451.3	1003.752	1.257445	9.232356
294	-4450.461	-5456.904	1006.443	1.449205	7.700337
300	-4429.168	-5434.707	1005.539	1.329714	8.246595
306	-4445.68	-5451.183	1005.502	1.366325	8.246595
312	-4445.472	-5450.595	1005.123	1.366325	8.448443
318	-4459.884	-5465.77	1005.886	1.36718	8.041676
324	-4447.232	-5452.754	1005.522	1.424178	8.205142
330	-4441.811	-5447.333	1005.522	1.424178	8.205142
336	-4454.361	-5459.664	1005.303	1.368414	8.351668
342	-4465.504	-5470.23	1004.726	1.352791	8.66638
348	-4453.246	-5459.049	1005.803	1.352791	8.093614
