Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
0	-4443.58	-5446.039	1002.459	1.913815	9.568979
6	-4441.567	-5445.307	1003.74	1.95653	8.868763
12	-4427.011	-5428.088	1001.077	2.01665	10.24239
18	-4445.746	-5444.667	998.9205	1.79476	11.48903
24	-4432.758	-5433.608	1000.849	1.809963	10.47056
30	-4437.992	-5439.902	1001.91	1.847546	9.893126
36	-4448.121	-5444.773	996.6523	1.648078	12.74848
42	-4443.254	-5442.498	999.2442	1.65976	11.39037
48	-4449.436	-5448.695	999.2582	1.645793	11.39037
54	-4470.911	-5466.213	995.3026	1.531692	13.51055
60	-4463.359	-5458.662	995.3026	1.531692	13.51055
66	-4468.855	-5466.141	997.2859	1.679836	12.40205
72	-4470.038	-5467.323	997.285	1.680682	12.40205
78	-4464.336	-5461.329	996.9925	1.753962	12.51624
84	-4465.758	-5464.435	998.6772	1.669124	11.68182
90	-4464.779	-5460.798	996.0184	1.540531	13.13411
96	-4452.455	-5450.083	997.628	1.704859	12.21071
102	-4450.037	-5449.423	999.386	1.704859	11.29262
108	-4478.194	-5477.702	999.5072	1.696136	11.23374
114	-4474.315	-5470.966	996.6514	1.703252	12.72027
120	-4472.207	-5469.388	997.1804	1.649167	12.47299
126	-4492.61	-5489.765	997.1549	1.674611	12.47299
132	-4478.208	-5475.127	996.9186	1.593528	12.63828
138	-4467.468	-5463.755	996.2871	1.565397	12.9815
144	-4480.174	-5484.984	1004.81	1.421474	8.58519
150	-4472	-5476.022	1004.022	1.402982	9.012556
156	-4473.033	-5478.335	1005.301	1.446585	8.310835
162	-4458.196	-5462.8	1004.604	1.482585	8.662161
168	-4468.793	-5473.1	1004.307	1.299931	8.916355
174	-4462.618	-5468.092	1005.474	1.384183	8.252335
180	-4453.403	-5458.178	1004.775	1.44003	8.593738
186	-4468.317	-5473.831	1005.514	1.408656	8.217697
192	-4480.017	-5482.258	1002.241	1.279556	10.018
198	-4485.473	-5488.838	1003.365	1.333829	9.396547
204	-4460.6	-5458.463	997.8626	1.715799	12.08264
210	-4463.92	-5462.471	998.5508	1.727856	11.71716
216	-4446.359	-5444.217	997.8586	1.686694	12.09994
222	-4457.406	-5458.36	1000.954	1.810468	10.41548
228	-4457.17	-5454.024	996.8537	1.670771	12.63183
234	-4481.558	-5483.527	1001.968	1.621241	9.981584
240	-4460.964	-5460.278	999.3142	1.662938	11.3521
246	-4453.832	-5453.797	999.9653	1.783914	10.94791
252	-4449.66	-5450.03	1000.369	1.822312	10.71606
258	-4460.959	-5460.693	999.7339	1.707381	11.10924
264	-4464.757	-5464.058	999.3001	1.665791	11.35796
270	-4470.596	-5468.362	997.7656	1.598446	12.19444
276	-4467.784	-5465.969	998.185	1.579965	11.98533
282	-4454.617	-5452.864	998.247	1.715282	11.88238
288	-4458.987	-5457.326	998.3397	1.622512	11.88238
294	-4468.333	-5468.526	1000.193	1.84274	10.79757
300	-4477.236	-5485.954	1008.718	1.607663	6.390789
306	-4485.3	-5495.543	1010.243	1.607663	5.558048
312	-4476.553	-5483.41	1006.857	1.393108	7.508922
318	-4472.668	-5480.277	1007.609	1.457007	7.071022
324	-4462.743	-5473.893	1011.15	1.681066	5.017076
330	-4472.332	-5481.103	1008.771	1.461308	6.441351
336	-4463.207	-5472.832	1009.624	1.610146	5.895832
342	-4460.336	-5472.612	1012.276	1.718296	4.365716
348	-4466.138	-5478.196	1012.058	1.710233	4.493182
354	-4470.823	-5482.874	1012.051	1.710233	4.496965
360	-4455.691	-5467.432	1011.741	1.772898	4.636129
366	-4471.811	-5482.716	1010.905	1.593273	5.20137
372	-4478.422	-5489.001	1010.579	1.593273	5.381288
378	-4479.722	-5490.211	1010.489	1.588278	5.433634
384	-4473.999	-5484.48	1010.481	1.575878	5.44496
390	-4466.371	-5477.026	1010.654	1.638033	5.315
396	-4470.583	-5480.764	1010.181	1.560114	5.618401
402	-4446.19	-5456.342	1010.152	1.589379	5.618401
408	-4454.428	-5464.451	1010.023	1.501578	5.737266
414	-4474.57	-5482.348	1007.778	1.488749	6.962988
420	-4480.213	-5490.059	1009.846	1.551222	5.807026
426	-4481.671	-5490.725	1009.055	1.510488	6.260583
432	-4481.32	-5490.476	1009.156	1.637504	6.136365
438	-4475.768	-5485.067	1009.298	1.67801	6.036791
444	-4476.043	-5486.285	1010.242	1.67801	5.520197
450	-4482.411	-5492.214	1009.804	1.658149	5.771537
456	-4474.203	-5484.692	1010.489	1.632309	5.409573
462	-4507.754	-5515.153	1007.399	1.476527	7.173536
468	-4495.507	-5504.012	1008.505	1.518566	6.554261
